,title,description,URL,Date Published,Publisher,published_year,Published Month,Description
68,"Week in review: 18 free Microsoft Azure cybersecurity resources, K8 vulnerability allows RCE - Help Net Security","<a href=""https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5oZWxwbmV0c2VjdXJpdHkuY29tLzIwMjMvMDkvMjQvd2Vlay1pbi1yZXZpZXctMTgtZnJlZS1taWNyb3NvZnQtYXp1cmUtY3liZXJzZWN1cml0eS1yZXNvdXJjZXMtazgtdnVsbmVyYWJpbGl0eS1hbGxvd3MtcmNlL9IBAA?oc=5"" target=""_blank"">Week in review: 18 free Microsoft Azure cybersecurity resources, K8 vulnerability allows RCE</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Help Net Security</font>",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5oZWxwbmV0c2VjdXJpdHkuY29tLzIwMjMvMDkvMjQvd2Vlay1pbi1yZXZpZXctMTgtZnJlZS1taWNyb3NvZnQtYXp1cmUtY3liZXJzZWN1cml0eS1yZXNvdXJjZXMtazgtdnVsbmVyYWJpbGl0eS1hbGxvd3MtcmNlL9IBAA?oc=5,2023-09-24 07:00:00+00:00,Help Net Security,2023.0,2023-09,
69,GPT-4 is Vulnerable to Prompt Injection Attacks on Causing Misinformation - KDnuggets,"<a href=""https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmtkbnVnZ2V0cy5jb20vMjAyMy8wNS9ncHQ0LXZ1bG5lcmFibGUtcHJvbXB0LWluamVjdGlvbi1hdHRhY2tzLWNhdXNpbmctbWlzaW5mb3JtYXRpb24uaHRtbNIBAA?oc=5"" target=""_blank"">GPT-4 is Vulnerable to Prompt Injection Attacks on Causing Misinformation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KDnuggets</font>",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmtkbnVnZ2V0cy5jb20vMjAyMy8wNS9ncHQ0LXZ1bG5lcmFibGUtcHJvbXB0LWluamVjdGlvbi1hdHRhY2tzLWNhdXNpbmctbWlzaW5mb3JtYXRpb24uaHRtbNIBAA?oc=5,2023-05-26 07:00:00+00:00,KDnuggets,2023.0,2023-05,
70,"""Prompt injection""attack allows hacking into LLM AI chatbots like ChatGPT, Bard - Information Security Newspaper","<a href=""https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LnNlY3VyaXR5bmV3c3BhcGVyLmNvbS8yMDIzLzA5LzAxL3Byb21wdC1pbmplY3Rpb25hdHRhY2stYWxsb3dzLWhhY2tpbmctaW50by1sbG0tYWktY2hhdGJvdHMtbGlrZS1jaGF0Z3B0LWJhcmQv0gEA?oc=5"" target=""_blank"">""Prompt injection""attack allows hacking into LLM AI chatbots like ChatGPT, Bard</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Information Security Newspaper</font>",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LnNlY3VyaXR5bmV3c3BhcGVyLmNvbS8yMDIzLzA5LzAxL3Byb21wdC1pbmplY3Rpb25hdHRhY2stYWxsb3dzLWhhY2tpbmctaW50by1sbG0tYWktY2hhdGJvdHMtbGlrZS1jaGF0Z3B0LWJhcmQv0gEA?oc=5,2023-09-01 07:00:00+00:00,Information Security Newspaper,2023.0,2023-09,
71,Researchers Publish Attack Algorithm for ChatGPT and Other LLMs - InfoQ.com,"<a href=""https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LmluZm9xLmNvbS9uZXdzLzIwMjMvMDgvbGxtLWF0dGFjay_SAQA?oc=5"" target=""_blank"">Researchers Publish Attack Algorithm for ChatGPT and Other LLMs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">InfoQ.com</font>",https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LmluZm9xLmNvbS9uZXdzLzIwMjMvMDgvbGxtLWF0dGFjay_SAQA?oc=5,2023-08-01 07:00:00+00:00,InfoQ.com,2023.0,2023-08,
72,ChatGPT and LLMs: what's the risk - NCSC.GOV.UK - National Cyber Security Centre,"<a href=""https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3Lm5jc2MuZ292LnVrL2Jsb2ctcG9zdC9jaGF0Z3B0LWFuZC1sYXJnZS1sYW5ndWFnZS1tb2RlbHMtd2hhdHMtdGhlLXJpc2vSAQA?oc=5"" target=""_blank"">ChatGPT and LLMs: what's the risk - NCSC.GOV.UK</a>&nbsp;&nbsp;<font color=""#6f6f6f"">National Cyber Security Centre</font>",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3Lm5jc2MuZ292LnVrL2Jsb2ctcG9zdC9jaGF0Z3B0LWFuZC1sYXJnZS1sYW5ndWFnZS1tb2RlbHMtd2hhdHMtdGhlLXJpc2vSAQA?oc=5,2023-03-14 07:00:00+00:00,National Cyber Security Centre,2023.0,2023-03,
73,"Open Source LLM Projects Likely Insecure, Risky to Use - Dark Reading","<a href=""https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmRhcmtyZWFkaW5nLmNvbS9jeWJlci1yaXNrL29wZW4tc291cmNlLWxsbS1wcm9qZWN0LWluc2VjdXJlLXJpc2t5LXVzZdIBAA?oc=5"" target=""_blank"">Open Source LLM Projects Likely Insecure, Risky to Use</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Dark Reading</font>",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmRhcmtyZWFkaW5nLmNvbS9jeWJlci1yaXNrL29wZW4tc291cmNlLWxsbS1wcm9qZWN0LWluc2VjdXJlLXJpc2t5LXVzZdIBAA?oc=5,2023-06-28 07:00:00+00:00,Dark Reading,2023.0,2023-06,
74,"NetSPI Debuts ML/AI Penetration Testing, a Holistic Approach to Securing Machine Learning Models and LLM ... - PR Newswire","<a href=""https://news.google.com/rss/articles/CBMirgFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL25ldHNwaS1kZWJ1dHMtbWxhaS1wZW5ldHJhdGlvbi10ZXN0aW5nLWEtaG9saXN0aWMtYXBwcm9hY2gtdG8tc2VjdXJpbmctbWFjaGluZS1sZWFybmluZy1tb2RlbHMtYW5kLWxsbS1pbXBsZW1lbnRhdGlvbnMtMzAxODk1MTA3Lmh0bWzSAQA?oc=5"" target=""_blank"">NetSPI Debuts ML/AI Penetration Testing, a Holistic Approach to Securing Machine Learning Models and LLM ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PR Newswire</font>",https://news.google.com/rss/articles/CBMirgFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL25ldHNwaS1kZWJ1dHMtbWxhaS1wZW5ldHJhdGlvbi10ZXN0aW5nLWEtaG9saXN0aWMtYXBwcm9hY2gtdG8tc2VjdXJpbmctbWFjaGluZS1sZWFybmluZy1tb2RlbHMtYW5kLWxsbS1pbXBsZW1lbnRhdGlvbnMtMzAxODk1MTA3Lmh0bWzSAQA?oc=5,2023-08-08 07:00:00+00:00,PR Newswire,2023.0,2023-08,
75,NCSC warns over possible AI prompt injection attacks - ComputerWeekly.com,"<a href=""https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmNvbXB1dGVyd2Vla2x5LmNvbS9uZXdzLzM2NjU1MDE0Mi9OQ1NDLXdhcm5zLW92ZXItcG9zc2libGUtQUktcHJvbXB0LWluamVjdGlvbi1hdHRhY2tz0gEA?oc=5"" target=""_blank"">NCSC warns over possible AI prompt injection attacks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ComputerWeekly.com</font>",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmNvbXB1dGVyd2Vla2x5LmNvbS9uZXdzLzM2NjU1MDE0Mi9OQ1NDLXdhcm5zLW92ZXItcG9zc2libGUtQUktcHJvbXB0LWluamVjdGlvbi1hdHRhY2tz0gEA?oc=5,2023-08-30 07:00:00+00:00,ComputerWeekly.com,2023.0,2023-08,
76,DEF CON's AI Village Pits Hackers Against LLMs to Find Flaws - Dark Reading,"<a href=""https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmRhcmtyZWFkaW5nLmNvbS9hcHBsaWNhdGlvbi1zZWN1cml0eS9kZWYtY29ucy1haS12aWxsYWdlLXBpdHMtaGFja2Vycy1hZ2FpbnN0LWxsbXMtdG8tZmluZC1mbGF3c9IBAA?oc=5"" target=""_blank"">DEF CON's AI Village Pits Hackers Against LLMs to Find Flaws</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Dark Reading</font>",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmRhcmtyZWFkaW5nLmNvbS9hcHBsaWNhdGlvbi1zZWN1cml0eS9kZWYtY29ucy1haS12aWxsYWdlLXBpdHMtaGFja2Vycy1hZ2FpbnN0LWxsbXMtdG8tZmluZC1mbGF3c9IBAA?oc=5,2023-08-21 07:00:00+00:00,Dark Reading,2023.0,2023-08,
77,Google Outlines Common Red Team Attacks Targeting AI Systems - GBHackers,"<a href=""https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vZ2JoYWNrZXJzLmNvbS9yZWQtdGVhbS1hdHRhY2tzLXRhcmdldGluZy1haS1zeXN0ZW1zL9IBQGh0dHBzOi8vZ2JoYWNrZXJzLmNvbS9yZWQtdGVhbS1hdHRhY2tzLXRhcmdldGluZy1haS1zeXN0ZW1zL2FtcC8?oc=5"" target=""_blank"">Google Outlines Common Red Team Attacks Targeting AI Systems</a>&nbsp;&nbsp;<font color=""#6f6f6f"">GBHackers</font>",https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vZ2JoYWNrZXJzLmNvbS9yZWQtdGVhbS1hdHRhY2tzLXRhcmdldGluZy1haS1zeXN0ZW1zL9IBQGh0dHBzOi8vZ2JoYWNrZXJzLmNvbS9yZWQtdGVhbS1hdHRhY2tzLXRhcmdldGluZy1haS1zeXN0ZW1zL2FtcC8?oc=5,2023-07-21 07:00:00+00:00,GBHackers,2023.0,2023-07,
78,A New Attack Impacts ChatGPT—and No One Knows How to Stop It - WIRED,"<a href=""https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9haS1hZHZlcnNhcmlhbC1hdHRhY2tzL9IBAA?oc=5"" target=""_blank"">A New Attack Impacts ChatGPT—and No One Knows How to Stop It</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WIRED</font>",https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9haS1hZHZlcnNhcmlhbC1hdHRhY2tzL9IBAA?oc=5,2023-08-01 07:00:00+00:00,WIRED,2023.0,2023-08,
79,Unraveling the Risks: Cybersecurity and Large Language Models (LLMs) - Security Boulevard,"<a href=""https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vc2VjdXJpdHlib3VsZXZhcmQuY29tLzIwMjMvMDUvdW5yYXZlbGluZy10aGUtcmlza3MtY3liZXJzZWN1cml0eS1hbmQtbGFyZ2UtbGFuZ3VhZ2UtbW9kZWxzLWxsbXMv0gFsaHR0cHM6Ly9zZWN1cml0eWJvdWxldmFyZC5jb20vMjAyMy8wNS91bnJhdmVsaW5nLXRoZS1yaXNrcy1jeWJlcnNlY3VyaXR5LWFuZC1sYXJnZS1sYW5ndWFnZS1tb2RlbHMtbGxtcy9hbXAv?oc=5"" target=""_blank"">Unraveling the Risks: Cybersecurity and Large Language Models (LLMs)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Security Boulevard</font>",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vc2VjdXJpdHlib3VsZXZhcmQuY29tLzIwMjMvMDUvdW5yYXZlbGluZy10aGUtcmlza3MtY3liZXJzZWN1cml0eS1hbmQtbGFyZ2UtbGFuZ3VhZ2UtbW9kZWxzLWxsbXMv0gFsaHR0cHM6Ly9zZWN1cml0eWJvdWxldmFyZC5jb20vMjAyMy8wNS91bnJhdmVsaW5nLXRoZS1yaXNrcy1jeWJlcnNlY3VyaXR5LWFuZC1sYXJnZS1sYW5ndWFnZS1tb2RlbHMtbGxtcy9hbXAv?oc=5,2023-05-04 07:00:00+00:00,Security Boulevard,2023.0,2023-05,
80,Researchers put LLMs to the test in phishing email experiment - TechTarget,"<a href=""https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaHNlY3VyaXR5L25ld3MvMzY2NTQ3OTEyL1Jlc2VhcmNoZXJzLXB1dC1MTE1zLXRvLXRoZS10ZXN0LWluLXBoaXNoaW5nLWVtYWlsLWV4cGVyaW1lbnTSAQA?oc=5"" target=""_blank"">Researchers put LLMs to the test in phishing email experiment</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TechTarget</font>",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaHNlY3VyaXR5L25ld3MvMzY2NTQ3OTEyL1Jlc2VhcmNoZXJzLXB1dC1MTE1zLXRvLXRoZS10ZXN0LWluLXBoaXNoaW5nLWVtYWlsLWV4cGVyaW1lbnTSAQA?oc=5,2023-08-10 07:00:00+00:00,TechTarget,2023.0,2023-08,
81,How prompt injection attacks hijack today's top-end AI – and it's tough to fix - The Register,"<a href=""https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LnRoZXJlZ2lzdGVyLmNvbS8yMDIzLzA0LzI2L3NpbW9uX3dpbGxpc29uX3Byb21wdF9pbmplY3Rpb24v0gFLaHR0cHM6Ly93d3cudGhlcmVnaXN0ZXIuY29tL0FNUC8yMDIzLzA0LzI2L3NpbW9uX3dpbGxpc29uX3Byb21wdF9pbmplY3Rpb24v?oc=5"" target=""_blank"">How prompt injection attacks hijack today's top-end AI – and it's tough to fix</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Register</font>",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LnRoZXJlZ2lzdGVyLmNvbS8yMDIzLzA0LzI2L3NpbW9uX3dpbGxpc29uX3Byb21wdF9pbmplY3Rpb24v0gFLaHR0cHM6Ly93d3cudGhlcmVnaXN0ZXIuY29tL0FNUC8yMDIzLzA0LzI2L3NpbW9uX3dpbGxpc29uX3Byb21wdF9pbmplY3Rpb24v?oc=5,2023-04-26 07:00:00+00:00,The Register,2023.0,2023-04,
82,Researchers find 'universal' jailbreak prompts for multiple AI chat models - SC Media,"<a href=""https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnNjbWFnYXppbmUuY29tL25ld3MvcmVzZWFyY2hlcnMtZmluZC11bml2ZXJzYWwtamFpbGJyZWFrLXByb21wdHMtZm9yLW11bHRpcGxlLWFpLWNoYXQtbW9kZWxz0gEA?oc=5"" target=""_blank"">Researchers find 'universal' jailbreak prompts for multiple AI chat models</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SC Media</font>",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnNjbWFnYXppbmUuY29tL25ld3MvcmVzZWFyY2hlcnMtZmluZC11bml2ZXJzYWwtamFpbGJyZWFrLXByb21wdHMtZm9yLW11bHRpcGxlLWFpLWNoYXQtbW9kZWxz0gEA?oc=5,2023-07-28 07:00:00+00:00,SC Media,2023.0,2023-07,
83,Researchers find a way to easily bypass guardrails on OpenAI's ChatGPT and all other A.I. chatbots - Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9yZXNlYXJjaGVycy13YXktZWFzaWx5LWJ5cGFzcy1ndWFyZHJhaWxzLTE4MzAwOTYyOC5odG1s0gEA?oc=5"" target=""_blank"">Researchers find a way to easily bypass guardrails on OpenAI's ChatGPT and all other A.I. chatbots</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9yZXNlYXJjaGVycy13YXktZWFzaWx5LWJ5cGFzcy1ndWFyZHJhaWxzLTE4MzAwOTYyOC5odG1s0gEA?oc=5,2023-07-28 07:00:00+00:00,Yahoo Finance,2023.0,2023-07,
0,"Digital Rights, Privacy and Security",,https://www.lse.ac.uk/resources/calendar2022-2023/courseGuides/LL/2022_LL4S4.htm,2022-07-13 04:56:00+00:00,lse,,2022-07,"This course is available on the LLM (extended part-time), LLM (full-time), MSc in Regulation ... a detrimental impact on established rights and values, such as autonomy, privacy and data protection. As a result, legal frameworks to regulate personal ..."
1,Data Privacy and Cybersecurity: 2023 Trends,,https://www.reuters.com/practical-law-the-journal/transactional/data-privacy-cybersecurity-2023-trends-2024-02-01/,2024-02-01 00:00:00+00:00,Reuters,,2024-02,"More high-profile cyber incidents, especially attacks on the software supply ... the primary federal agency regulating consumer privacy and data security. It derives its authority to protect ..."
2,How ransomware attacks at Wichita hospitals threaten your privacy and health,,https://www.msn.com/en-us/health/other/how-ransomware-attacks-at-wichita-hospitals-threaten-your-privacy-and-health/ar-BB1hiIHe,2024-01-26 12:13:00+00:00,MSN,,2024-01,"While ransomware attacks are common across many industries, they pose a particular danger in health care. Patients’ privacy and lives ... enforcement and outside security consultants, most ..."
3,The BR Privacy & Security Download: February 2024,,https://www.jdsupra.com/legalnews/the-br-privacy-security-download-4358447/,2024-02-08 23:59:00+00:00,JD Supra,,2024-02,"New Jersey has become the fourteenth state to enact a comprehensive privacy ... a ransomware attack where a cyber-attacker accessed the data of approximately 250,000 New Yorkers, including names, addresses, phone numbers, social security numbers, and ..."
4,The Hacker News | #1 Trusted Cybersecurity News Site — Index Page,,https://thehackernews.com/search?updated-max=2024-01-31T05:38:00-08:00&max-results=10,2023-11-23 06:04:00+00:00,The Hacker News,,2023-11,"The Hacker News is the most trusted and popular cybersecurity publication for information security professionals seeking breaking news, actionable insights and analysis."
5,Cybercriminals creating AI chatbots to hack and scam users,,https://mybroadband.co.za/news/security/524608-cybercriminals-creating-ai-chatbots-to-hack-and-scam-users.html,2024-02-11 12:20:00+00:00,MyBroadband,,2024-02,"Two professors of cybersecurity weigh the benefits of artificial intelligence tools to their risks, and offer advice on how to avoid becoming a victim of AI-infused cyberattacks."
6,Italian Data Protection Watchdog Accuses ChatGPT of Privacy Violations,,https://thehackernews.com/2024/01/italian-data-protection-watchdog.html,2024-01-30 10:48:00+00:00,The Hacker News,,2024-01,Italy's data watchdog accuses ChatGPT of violating EU privacy laws by collecting sensitive data and exposing children to inappropriate content.
7,Cybersecurity M&A Roundup: 34 Deals Announced in January 2024,,https://www.securityweek.com/cybersecurity-ma-roundup-34-deals-announced-in-january-2024/,2024-02-07 11:58:00+00:00,SecurityWeek,,2024-02,"Thirty-four cybersecurity-related merger and acquisition (M&A) deals were announced in January 2024. An analysis conducted by SecurityWeek shows that more than 400 cybersecurity M&A deals were announced in 2023, with a drop seen in both volume and disclosed deal value."
8,Online Cybersecurity Degree,,https://www.usnews.com/education/online-education/cyber-security-bachelors-degree,2013-03-18 16:19:00+00:00,U.S. News & World Report,,2013-03,"In later years, these programs explore more advanced courses in topics such as network security, digital forensics ... cyber threats and protect the privacy of their data. Degree holders should ..."
9,Cyber Crime & Security,,https://www.statista.com/markets/424/topic/1065/cyber-crime-security/,2021-04-08 19:57:00+00:00,Statista,,2021-04,Further details: Visit original statistic Percentage of organizations worldwide that experienced cyber attacks from 2021 ... protection for the rights and privacy of citizens.
10,"Hacking, Security & Privacy News - Page 1",,https://www.tweaktown.com/news/hacking_and_security/index.html,2023-09-27 05:27:00+00:00,TweakTown,,2023-09,"If you were worried about your webcam being a privacy threat ... According to a new report at Cyber Security Connect, a ransomware group called Ransomed.vc claims that it has compromised all ..."
11,Best VPN with antivirus of 2024,,https://www.techradar.com/vpn/vpn-and-antivirus,2024-01-25 15:38:00+00:00,TechRadar,,2024-01,"Both VPNs and antivirus solutions can help to protect your privacy and data, but they do so in quite different ways, to cover the multiple layers of your overall security posture. Antivirus ..."
12,Nucleus Security Raises $43 Million Series B Funding to Lead Innovation in Enterprise Risk-Based Vulnerability Management,,https://www.tmcnet.com/usubmit/2024/02/12/9961035.htm,2024-02-12 20:53:00+00:00,TMCnet,,2024-02,"In-Q-Tel (IQT), the not-for-profit strategic investor for the U.S. national security community and its allies, joined the Series B round as a new investor and partner. Through this partnership, Nucleus will ensure that its capabilities evolve to serve the needs of government agencies responsible for national security and critical infrastructure."
13,Biden facing growing pressure on response to Iran over deadly drone attack,,https://news.yahoo.com/gma/biden-facing-growing-pressure-response-123300849.html,2024-01-30 12:33:00+00:00,YAHOO!News,,2024-01,"President Joe Biden on Tuesday faced increasing pressure to forcefully respond to Sunday's drone attack by Iran-backed militants that killed three American service members and wounded at least 40 others,"
14,Badge Innovation Cracks the Code in Security by Removing PII and Biometric Storage as Attack Vector for Data Breaches,,https://finance.yahoo.com/news/badge-innovation-cracks-code-security-140000383.html,2024-01-17 09:00:00+00:00,Yahoo Finance,,2024-01,"Ray Rothrock, Badge advisor, venture capitalist, former CEO of Red Seal, and cyber expert commented, ""The problem of storing credentials has vexed the security community for decades. In a sea of ..."
15,"Hong Kong privacy watchdog calls for more data security training, says it logged 50% surge in breaches and hacking cases in 2023",,https://www.scmp.com/news/hong-kong/society/article/3250181/hong-kong-privacy-watchdog-calls-more-data-security-training-says-it-logged-50-surge-breaches-and,2024-02-04 21:03:00+00:00,scmp.com,,2024-02,Hong Kong’s privacy watchdog has said it will prioritise education activities on data security after it logged ... the body was hit by a ransomware attack. Hong Kong tech hub Cyberport alerts ...
16,"Massive Attack On Al Assad Air Base In Iraq, Airstrikes Hit Houthi Missiles (Updated)",,https://currently.att.yahoo.com/news/massive-attack-al-assad-air-214819320.html,2024-01-20 13:48:00+00:00,Yahoo,,2024-01,"It's been a very active day in terms of hostilities in the Middle East. Al Assad Air Base in Iraq, where U.S. military personnel and contractors are based, came under a massive barrage from Iranian-aligned militant groups in the country. The attack was so ..."
17,LMG Security and Surefire Cyber Announce Partnership to Bolster Proactive Cybersecurity and Incident Response Services,,https://www.tmcnet.com/usubmit/2024/02/07/9958918.htm,2024-02-07 14:06:00+00:00,TMCnet,,2024-02,"""We are excited to partner with Surefire Cyber,"" said Sherri Davidoff, CEO of LMG Security. ""Their innovative incident response model is the perfect complement to LMG's proactive cybersecurity services,"
18,"Digital Rights, Privacy and Security",,https://www.lse.ac.uk/resources/calendar2020-2021/courseGuides/LL/2020_LL4S4.htm,2020-10-13 05:54:00+00:00,lse,,2020-10,"This course is available on the LLM (extended part-time), LLM (full-time), MSc in Regulation ... a detrimental impact on established rights and values, such as autonomy, privacy and data protection. As a result, legal frameworks to regulate personal ..."
19,How ransomware attacks at Wichita hospitals threaten your privacy and health,,https://news.yahoo.com/ransomware-attacks-wichita-hospitals-threaten-145854543.html,2024-01-26 00:00:00+00:00,Yahoo News,,2024-01,"At the beginning of 2023, Wichita Urology announced that hackers had stolen the names, addresses, birthdates, Social Security ... attacks are common across many industries, they pose a particular danger in health care. Patients’ privacy and lives are ..."
20,10 Best Zoom Settings For Security and Privacy,,https://www.thewindowsclub.com/zoom-settings-for-security-and-privacy,2020-08-09 20:39:00+00:00,TWCN Tech News,,2020-08,"Video-conferencing app Zoom wasn’t really this popular before COVID-19. Since most of the companies have allowed their employees to work from home, Zoom has become one of the most commonly used ..."
21,Russia has launched North Korean missiles at least 9 times in Ukraine: U.S. diplomat,,https://www.msn.com/en-us/news/world/russia-has-launched-north-korean-missiles-at-least-9-times-in-ukraine-us-diplomat/ar-BB1hUC8Z,2024-02-07 12:59:08+00:00, UPI News on MSN.com,,2024-02,"Russia has attacked Ukraine at least nine times with missiles supplied by North Korea, a U.S. diplomat said, highlighting concerns over the growing military cooperation between Moscow and Pyongyang."
22,"Security Bite: Use these iPhone privacy and security features in iOS 17.3, more",,https://9to5mac.com/2024/02/04/security-bite-use-these-iphone-privacy-and-security-features-in-ios-17-3-more/,2024-02-04 17:58:00+00:00,9to5Mac,,2024-02,"It also enacts a one-hour security delay ... or in a SIM hijacking attack, but once a code is used, it is generally considered useless. Apple’s new Photos privacy permissions are likely one ..."
23,‘This process is time-intensive’,,https://centraljersey.com/2024/02/07/social-security-numbers-could-be-exposed-due-to-cyberattack-on-capital-health/,2024-02-07 00:00:00+00:00,Central Jersey,,2024-02,“Capital Health endeavors to protect the privacy and security of personal information ... system in New Jersey hit by a cybersecurity attack in the previous year. Hackensack Meridan had two ...
24,MSc ACS: Computer Security,,https://www.manchester.ac.uk/study/masters/courses/list/08343/msc-acs-computer-security/all-content/,2024-01-12 00:00:00+00:00,University of Manchester,,2024-01,"These on-line activities, many conducted beyond national boundaries, have opened up enormous opportunities for security attacks such as identity thefts, computer hackings, privacy breaches, technical sabotages, etc. Addressing security threats and attacks ..."
25,Dynatrace Launches AI Observability for Large Language Models and Generative AI,,https://itwire.com/guest-articles/company-news/dynatrace-launches-ai-observability-for-large-language-models-and-generative-ai.html,2024-02-01 03:30:00+00:00,ITWire,,2024-02,"Enables organisations to embrace AI with confidence by providing unparalleled insights into all layers of AI-powered applications, helping ensure security, reliability, performance, and cost-effectiveness Dynatrace (NYSE: DT),"
26,Hashtag Trending Jan.31- Ransomware payments declining? ChatGPT leaking chat histories; UK law may ban Apple from issuing security updates worldwide,,https://www.itworldcanada.com/article/hashtag-trending-jan-31-ransomware-payments-declining-chatgpt-leaking-chat-histories-uk-law-may-ban-apple-from-issuing-security-updates-worldwide/557733,2024-01-31 09:00:00+00:00,IT World Canada,,2024-01,"Hey out there. Someone wrote me yesterday to tell me that they had tried to pass on how to subscribe, but it was difficult to find Hashtag Trending – apparently a lot of similar names. Changing the name of the podcast is a big deal,"
27,How To Defend Against Malicious LLM Cyberattacks,,https://www.forbes.com/sites/forbestechcouncil/2023/10/27/how-to-defend-against-malicious-llm-cyberattacks/,2023-10-27 12:00:00+00:00,Forbes,,2023-10,"LLM AI platforms ... cyber-related attacks. Many such attacks originate from email phishing attempts. However, the attack propagation within the network falls under various security adaptive ..."
28,Zetaris: Federated Data Lakes Could Make Sense of Enterprise Data ‘Mess’ to Power AI,,https://www.techrepublic.com/article/zetaris-vinay-samuel-interview/,2024-02-08 00:00:00+00:00,TechRepublic,,2024-02,"That also has some inherent security benefits. Because if you don’t move data ... and whether it’s appropriate from a privacy, governance and regulatory point of view and managing and governing that access. SEE: Australian organisations are struggling ..."
29,p0 uses LLMs to save enterprises from code catastrophes,,https://www.yahoo.com/entertainment/p0-uses-llms-save-enterprises-114729648.html,2024-01-30 11:47:00+00:00,Yahoo,,2024-01,"Startup p0 is named after catastrophic events that can cause a platform to crash, leading to potential security breaches and loss of customer trust in businesses. The startup announced today it has raised $6."
30,Online Security and Privacy in Healthcare Certificate,,https://www.mtu.edu/globalcampus/degrees/certificates/privacy-healthcare/,2020-05-28 05:08:00+00:00,Michigan Technological University,,2020-05,"Healthcare organizations are also increasingly being targeted for cyber attacks. As a result, securing sensitive data is of growing importance. Healthcare security and privacy professionals protect health care information through these important tasks ..."
31,MSc ACS: Computer Security,,https://www.manchester.ac.uk/study/masters/courses/list/08343/msc-acs-computer-security/,2023-11-04 02:55:00+00:00,University of Manchester,,2023-11,"These on-line activities, many conducted beyond national boundaries, have opened up enormous opportunities for security attacks such as identity thefts, computer hackings, privacy breaches, technical sabotages, etc. Addressing security threats and attacks ..."
32,Statement on Zoom Security and Privacy,,https://www.scu.edu/technology/get-connected/zoom/statement-on-zoom-security-and-privacy/,2020-04-19 02:50:00+00:00,Santa Clara University,,2020-04,We have been tracking reports and news coverage of privacy and security concerns with Zoom ... physically safe and not compromised with malicious software to mitigate this attack method. This concern has been highlighted by a report from the Washington ...
